RestaurantID,CategoryID,TimeID,PaymentMethod,TransportMode,TotalRevenue,TotalDeliveryTime,NumberOfDeliveries
0,4,441,Bancomat,Bike,99.8,32,8
2,1,461,Credit card,Car,182.2,53,14
0,4,302,Bancomat,Car,67.9,20,5
2,1,76,Bancomat,Bike,31.5,14,6
3,1,181,Credit card,Car,78.1,21,12
0,4,797,Bancomat,Car,64.6,22,10
3,1,740,Bancomat,Bike,140.4,35,10
0,4,282,Cash,Scooter,48.5,16,6
2,1,145,Bancomat,Bike,167.7,56,21
1,0,476,Cash,Scooter,54.3,20,5
3,1,812,Bancomat,Scooter,87.0,24,12
2,1,631,Credit card,Scooter,165.9,57,23
2,1,769,Cash,Bike,195.1,57,15
0,4,819,Cash,Bike,73.6,20,13
0,4,843,Credit card,Car,131.9,45,7
1,0,112,Cash,Scooter,193.0,47,11
1,0,737,Cash,Car,34.2,15,4
2,1,935,Bancomat,Scooter,75.4,21,10
0,4,10,Bancomat,Bike,99.1,38,8
4,1,100,Bancomat,Car,182.7,58,18
3,1,464,Cash,Bike,126.5,45,14
4,1,411,Cash,Bike,198.3,53,22
4,1,502,Cash,Bike,125.4,45,11
1,0,519,Bancomat,Car,131.7,47,21
0,4,364,Credit card,Scooter,109.1,27,8
1,0,963,Bancomat,Bike,22.0,9,3
2,1,82,Bancomat,Scooter,175.1,48,29
2,1,676,Bancomat,Bike,138.7,34,8
4,1,872,Satispay,Scooter,135.7,39,7
1,0,821,Satispay,Bike,47.3,16,5
3,1,684,Cash,Bike,107.6,36,13
2,1,166,Bancomat,Car,141.8,39,8
4,1,368,Cash,Bike,27.2,11,4
3,1,559,Bancomat,Bike,185.9,54,31
3,1,3,Cash,Scooter,139.0,36,7
2,1,352,Cash,Bike,124.5,34,21
0,4,582,Cash,Scooter,168.3,57,19
4,1,19,Satispay,Scooter,188.2,46,12
2,1,312,Credit card,Scooter,31.4,14,5
0,4,527,Bancomat,Scooter,110.6,34,16
0,4,960,Satispay,Car,28.4,13,3
4,1,83,Satispay,Car,97.6,28,10
3,1,435,Satispay,Bike,63.8,18,11
4,1,374,Satispay,Scooter,197.8,59,26
3,1,599,Bancomat,Bike,117.4,37,7
4,1,667,Bancomat,Scooter,136.2,42,12
2,1,542,Credit card,Car,128.9,42,17
2,1,351,Credit card,Bike,97.2,24,15
3,1,360,Bancomat,Car,171.6,51,24
4,1,578,Bancomat,Scooter,132.1,36,16
0,4,654,Cash,Scooter,102.1,36,17
0,4,870,Bancomat,Bike,72.0,21,10
4,1,205,Satispay,Bike,149.8,40,25
2,1,868,Bancomat,Car,90.5,26,9
4,1,166,Bancomat,Scooter,68.7,21,6
4,1,271,Credit card,Car,46.5,14,7
3,1,189,Bancomat,Car,119.2,30,7
2,1,905,Satispay,Bike,151.1,46,10
0,4,509,Bancomat,Bike,166.0,39,16
1,0,86,Cash,Scooter,68.9,26,11
2,1,530,Satispay,Bike,86.6,22,10
2,1,253,Satispay,Bike,117.9,38,15
0,4,143,Bancomat,Scooter,193.8,61,23
3,1,482,Credit card,Scooter,45.2,18,6
3,1,909,Cash,Car,24.0,12,5
2,1,903,Cash,Bike,33.7,14,3
4,1,880,Bancomat,Scooter,39.7,13,3
2,1,671,Cash,Scooter,87.0,23,5
4,1,154,Cash,Scooter,64.2,20,11
2,1,462,Bancomat,Car,25.1,13,4
1,0,500,Bancomat,Bike,89.2,22,7
4,1,286,Bancomat,Bike,185.7,57,25
3,1,363,Credit card,Bike,75.3,26,7
1,0,411,Credit card,Scooter,30.7,15,4
3,1,712,Cash,Scooter,176.5,41,23
1,0,174,Bancomat,Car,174.3,51,16
1,0,942,Credit card,Bike,61.5,23,9
0,4,466,Satispay,Bike,111.9,39,18
2,1,525,Satispay,Car,134.0,45,10
0,4,697,Credit card,Car,113.6,29,8
2,1,124,Cash,Scooter,15.4,8,1
2,1,60,Cash,Bike,82.6,22,5
1,0,84,Credit card,Scooter,49.9,14,3
1,0,17,Bancomat,Scooter,177.1,62,28
4,1,735,Bancomat,Scooter,83.3,23,7
1,0,975,Credit card,Car,188.7,64,21
1,0,813,Cash,Bike,166.9,57,13
4,1,870,Satispay,Scooter,88.8,26,6
1,0,822,Satispay,Bike,74.8,20,9
0,4,509,Cash,Car,157.5,41,19
0,4,32,Bancomat,Car,34.2,14,6
3,1,854,Bancomat,Scooter,13.6,9,2
1,0,598,Bancomat,Scooter,173.8,46,27
1,0,761,Bancomat,Scooter,32.1,12,6
3,1,348,Satispay,Bike,45.6,15,4
0,4,855,Bancomat,Bike,185.2,50,28
1,0,128,Bancomat,Bike,44.4,16,4
1,0,957,Bancomat,Bike,54.9,16,10
0,4,254,Cash,Scooter,185.4,50,18
4,1,602,Cash,Car,84.8,21,13
1,0,582,Cash,Scooter,126.4,32,16
0,4,1,Bancomat,Scooter,171.7,44,12
0,4,474,Bancomat,Scooter,153.7,53,14
2,1,316,Cash,Car,39.8,16,3
1,0,953,Bancomat,Bike,59.4,19,10
1,0,207,Cash,Scooter,112.2,39,6
3,1,24,Cash,Bike,21.5,9,4
2,1,815,Credit card,Car,68.1,23,10
0,4,193,Satispay,Bike,179.4,60,20
3,1,958,Bancomat,Scooter,34.7,14,5
1,0,280,Cash,Bike,26.9,11,3
3,1,883,Satispay,Scooter,47.5,20,5
3,1,484,Satispay,Scooter,123.7,33,17
2,1,497,Credit card,Scooter,79.8,24,7
2,1,524,Satispay,Bike,170.8,46,24
0,4,221,Satispay,Car,159.3,41,25
0,4,521,Satispay,Scooter,20.8,11,4
4,1,632,Satispay,Bike,73.5,25,6
0,4,885,Bancomat,Scooter,127.2,31,19
2,1,368,Satispay,Scooter,138.7,32,15
4,1,625,Credit card,Scooter,66.8,26,11
1,0,357,Credit card,Car,58.4,17,10
1,0,583,Bancomat,Scooter,53.4,22,5
0,4,622,Bancomat,Bike,185.2,64,11
2,1,913,Satispay,Car,134.4,44,22
2,1,928,Cash,Scooter,49.4,17,8
1,0,23,Bancomat,Scooter,153.8,46,13
0,4,713,Cash,Scooter,101.7,27,13
0,4,884,Credit card,Scooter,56.2,23,10
0,4,533,Bancomat,Scooter,23.4,11,3
2,1,995,Satispay,Bike,118.2,34,13
3,1,739,Credit card,Bike,50.7,18,6
0,4,736,Cash,Scooter,59.5,21,8
1,0,237,Bancomat,Scooter,110.1,33,17
1,0,723,Bancomat,Car,120.0,37,19
2,1,316,Satispay,Bike,183.8,62,20
1,0,282,Bancomat,Bike,193.3,68,10
3,1,170,Satispay,Bike,104.3,25,9
0,4,150,Bancomat,Scooter,153.8,45,20
3,1,418,Cash,Scooter,96.2,29,5
1,0,846,Cash,Bike,116.2,43,10
1,0,390,Satispay,Bike,80.1,21,14
1,0,634,Bancomat,Car,120.4,29,20
0,4,332,Cash,Car,46.3,14,5
1,0,427,Credit card,Scooter,135.9,40,16
0,4,388,Satispay,Bike,75.2,29,5
4,1,970,Satispay,Scooter,12.8,8,1
4,1,293,Satispay,Scooter,158.5,51,10
0,4,812,Cash,Bike,81.0,26,8
2,1,788,Credit card,Car,179.2,52,22
1,0,7,Cash,Scooter,126.3,40,8
3,1,141,Satispay,Car,39.7,12,4
4,1,839,Satispay,Scooter,118.1,32,9
1,0,167,Credit card,Bike,185.4,50,16
2,1,131,Cash,Scooter,48.3,14,3
4,1,939,Satispay,Scooter,70.7,25,6
2,1,343,Bancomat,Bike,123.1,32,10
3,1,314,Bancomat,Bike,10.2,7,1
4,1,839,Cash,Scooter,80.3,27,9
2,1,857,Bancomat,Bike,47.6,14,7
4,1,455,Credit card,Scooter,151.0,53,10
4,1,178,Cash,Car,25.5,11,2
0,4,611,Satispay,Bike,122.7,37,7
3,1,404,Satispay,Scooter,44.2,15,4
0,4,703,Credit card,Car,45.9,14,7
4,1,441,Credit card,Bike,198.6,61,31
2,1,309,Credit card,Bike,77.5,28,8
1,0,667,Cash,Bike,13.7,9,2
3,1,940,Bancomat,Scooter,55.6,17,10
4,1,550,Bancomat,Bike,169.6,48,28
3,1,889,Bancomat,Bike,101.3,25,14
0,4,214,Bancomat,Car,25.7,11,5
0,4,965,Credit card,Scooter,63.3,17,11
2,1,796,Credit card,Scooter,178.6,55,15
2,1,732,Cash,Scooter,54.7,20,3
2,1,336,Satispay,Car,143.3,38,20
0,4,467,Bancomat,Car,145.2,34,14
2,1,755,Satispay,Bike,96.6,30,10
1,0,216,Bancomat,Scooter,78.6,28,10
3,1,173,Credit card,Car,167.7,48,25
3,1,857,Cash,Scooter,174.6,42,21
3,1,142,Cash,Bike,29.9,13,5
1,0,196,Credit card,Car,65.2,21,8
2,1,365,Bancomat,Scooter,154.1,47,16
2,1,543,Bancomat,Scooter,68.3,21,12
2,1,461,Cash,Scooter,27.5,11,4
1,0,619,Bancomat,Car,124.2,43,10
2,1,185,Bancomat,Scooter,38.4,14,6
0,4,765,Credit card,Scooter,123.1,34,11
0,4,901,Cash,Scooter,44.5,18,8
0,4,691,Credit card,Bike,124.7,37,17
0,4,659,Credit card,Car,61.9,18,4
1,0,80,Satispay,Scooter,14.0,8,2
4,1,238,Cash,Scooter,142.4,45,9
3,1,260,Cash,Scooter,192.3,54,16
3,1,627,Satispay,Bike,132.2,38,16
0,4,944,Bancomat,Scooter,137.4,45,16
2,1,828,Satispay,Car,47.6,14,8
2,1,83,Bancomat,Scooter,138.9,39,18
4,1,393,Credit card,Car,151.2,36,18
0,4,157,Cash,Scooter,112.7,39,11
0,4,253,Satispay,Scooter,26.4,11,2
1,0,66,Bancomat,Car,159.2,37,16
2,1,299,Credit card,Scooter,169.1,59,17
2,1,968,Cash,Bike,22.0,9,4
2,1,763,Credit card,Car,139.5,32,17
3,1,694,Credit card,Scooter,25.3,11,3
4,1,481,Satispay,Car,19.3,11,1
2,1,539,Cash,Car,34.8,11,2
4,1,818,Credit card,Bike,67.6,26,6
2,1,262,Bancomat,Scooter,69.2,26,4
2,1,191,Satispay,Scooter,192.8,43,10
2,1,930,Cash,Bike,139.9,47,18
2,1,854,Satispay,Scooter,103.9,31,14
2,1,912,Satispay,Bike,176.2,43,12
1,0,798,Satispay,Car,39.6,15,3
4,1,785,Credit card,Car,115.4,43,15
4,1,217,Cash,Scooter,88.5,26,10
3,1,808,Satispay,Bike,173.0,45,11
0,4,888,Satispay,Bike,189.4,60,11
2,1,909,Satispay,Bike,97.0,34,11
3,1,229,Bancomat,Car,101.8,33,15
2,1,143,Satispay,Bike,18.3,9,4
1,0,374,Cash,Scooter,126.3,44,14
4,1,804,Bancomat,Car,71.3,25,7
3,1,677,Bancomat,Bike,184.6,62,21
0,4,349,Cash,Car,60.8,23,8
4,1,501,Bancomat,Scooter,115.2,38,20
1,0,447,Credit card,Scooter,130.1,42,12
2,1,124,Satispay,Car,97.4,27,9
0,4,657,Cash,Bike,195.7,49,26
4,1,293,Satispay,Bike,54.9,16,4
0,4,561,Cash,Car,10.7,8,1
2,1,400,Cash,Car,80.3,30,7
3,1,212,Bancomat,Bike,118.0,40,6
0,4,216,Cash,Bike,29.1,13,5
0,4,262,Bancomat,Scooter,90.6,26,12
2,1,728,Credit card,Car,113.9,32,13
4,1,897,Satispay,Car,12.0,9,2
3,1,471,Cash,Scooter,41.4,15,3
1,0,586,Cash,Bike,147.1,53,17
3,1,614,Satispay,Car,156.0,39,18
4,1,984,Credit card,Scooter,62.1,18,4
0,4,718,Bancomat,Scooter,151.8,39,24
3,1,561,Cash,Scooter,20.8,10,4
2,1,618,Cash,Scooter,72.8,22,6
4,1,507,Cash,Bike,75.3,20,10
1,0,382,Cash,Scooter,97.8,29,17
4,1,321,Satispay,Scooter,196.3,47,12
4,1,966,Credit card,Bike,20.3,9,3
0,4,820,Bancomat,Bike,148.2,40,18
1,0,362,Credit card,Scooter,182.5,44,30
1,0,303,Cash,Bike,68.6,27,8
4,1,571,Credit card,Scooter,194.5,68,21
0,4,30,Cash,Bike,117.5,37,7
2,1,579,Credit card,Scooter,36.6,15,3
2,1,249,Bancomat,Scooter,190.9,65,17
3,1,987,Cash,Bike,166.8,58,10
0,4,645,Cash,Bike,40.2,15,3
2,1,182,Satispay,Bike,77.3,28,13
1,0,25,Bancomat,Car,185.1,57,26
0,4,684,Bancomat,Scooter,50.4,18,9
0,4,973,Satispay,Bike,48.7,18,6
3,1,921,Cash,Bike,133.9,49,22
3,1,75,Cash,Scooter,92.0,29,15
2,1,266,Bancomat,Bike,140.7,36,24
1,0,552,Cash,Scooter,137.6,40,20
4,1,629,Credit card,Car,121.4,29,14
0,4,810,Cash,Car,147.8,49,18
2,1,750,Bancomat,Bike,132.5,41,9
2,1,494,Bancomat,Bike,66.9,20,4
1,0,940,Cash,Car,32.9,14,4
2,1,237,Cash,Bike,102.2,34,18
1,0,56,Satispay,Bike,156.2,57,12
1,0,809,Bancomat,Scooter,134.0,32,17
0,4,271,Satispay,Bike,114.8,29,6
0,4,524,Cash,Bike,21.6,9,4
2,1,595,Satispay,Bike,112.7,32,10
4,1,589,Bancomat,Bike,13.7,7,1
1,0,55,Cash,Scooter,186.9,66,10
2,1,626,Cash,Scooter,108.4,36,18
0,4,531,Bancomat,Bike,113.6,31,12
4,1,202,Credit card,Car,104.2,37,15
1,0,51,Cash,Car,181.7,58,14
2,1,622,Bancomat,Car,53.1,17,4
0,4,346,Bancomat,Scooter,67.0,27,10
3,1,948,Bancomat,Car,39.6,14,6
3,1,365,Satispay,Car,142.6,34,10
3,1,954,Satispay,Scooter,162.4,39,26
3,1,205,Cash,Scooter,32.9,12,5
4,1,998,Credit card,Scooter,124.5,40,18
1,0,984,Satispay,Bike,195.7,48,23
2,1,632,Bancomat,Bike,173.3,60,24
4,1,30,Cash,Car,52.3,21,6
3,1,35,Cash,Bike,102.5,30,12
4,1,559,Bancomat,Scooter,56.1,17,10
1,0,743,Satispay,Car,116.8,33,19
1,0,815,Cash,Scooter,69.6,24,5
4,1,643,Bancomat,Bike,133.5,44,20
4,1,550,Bancomat,Scooter,96.4,31,13
2,1,553,Credit card,Car,74.1,19,4
2,1,648,Satispay,Scooter,14.1,7,1
1,0,149,Satispay,Car,121.4,29,11
2,1,214,Bancomat,Bike,147.6,49,23
0,4,170,Cash,Scooter,190.6,60,14
3,1,766,Credit card,Scooter,122.0,45,7
3,1,329,Cash,Scooter,49.3,18,3
0,4,982,Satispay,Bike,171.5,50,24
4,1,377,Satispay,Scooter,48.5,16,4
2,1,813,Bancomat,Car,74.2,25,7
1,0,18,Satispay,Bike,175.4,57,11
3,1,688,Bancomat,Scooter,123.7,38,19
4,1,133,Bancomat,Bike,135.9,45,9
2,1,301,Bancomat,Scooter,193.5,67,14
4,1,894,Credit card,Scooter,163.1,55,21
2,1,943,Bancomat,Scooter,151.3,41,14
1,0,824,Satispay,Bike,112.2,34,7
4,1,242,Bancomat,Scooter,170.8,49,22
1,0,700,Credit card,Bike,158.0,39,13
4,1,618,Bancomat,Bike,135.8,46,18
3,1,371,Credit card,Scooter,149.6,45,21
2,1,257,Bancomat,Bike,185.8,62,10
3,1,304,Cash,Scooter,23.8,9,3
4,1,342,Cash,Bike,28.0,14,2
3,1,475,Bancomat,Scooter,111.3,28,14
4,1,806,Credit card,Bike,65.4,19,11
2,1,957,Satispay,Scooter,65.6,24,10
4,1,105,Bancomat,Scooter,127.1,33,19
4,1,770,Bancomat,Scooter,68.4,18,4
4,1,790,Cash,Bike,161.2,40,10
3,1,226,Cash,Car,101.1,36,6
0,4,755,Bancomat,Car,147.2,41,24
2,1,93,Cash,Bike,32.6,15,5
1,0,475,Bancomat,Scooter,146.5,48,11
2,1,209,Credit card,Car,69.7,20,6
0,4,588,Credit card,Scooter,108.1,40,6
3,1,494,Cash,Scooter,118.4,32,18
2,1,256,Credit card,Bike,60.4,22,4
3,1,462,Credit card,Car,55.3,17,4
0,4,793,Satispay,Bike,83.5,29,13
4,1,307,Bancomat,Bike,41.6,13,7
0,4,916,Bancomat,Bike,152.4,52,16
2,1,138,Credit card,Car,104.6,27,8
3,1,111,Bancomat,Scooter,81.3,22,6
4,1,332,Cash,Car,71.3,27,10
0,4,235,Satispay,Car,17.8,8,3
1,0,913,Cash,Bike,42.1,14,6
1,0,664,Bancomat,Bike,82.4,29,14
4,1,206,Bancomat,Car,60.6,25,6
0,4,778,Credit card,Car,38.4,16,4
4,1,345,Bancomat,Scooter,119.0,38,9
3,1,849,Cash,Bike,21.5,10,2
3,1,22,Satispay,Bike,31.5,13,2
1,0,234,Cash,Car,100.5,29,17
4,1,629,Satispay,Scooter,190.2,65,15
3,1,856,Satispay,Bike,172.5,50,27
1,0,16,Cash,Car,114.7,32,14
0,4,13,Satispay,Car,30.9,13,4
1,0,657,Cash,Car,184.2,48,15
3,1,408,Satispay,Scooter,102.4,28,7
1,0,593,Cash,Scooter,90.7,32,9
1,0,147,Bancomat,Bike,21.6,11,4
4,1,484,Credit card,Car,117.0,40,12
0,4,951,Bancomat,Scooter,102.4,30,13
3,1,834,Credit card,Car,61.5,23,4
0,4,859,Bancomat,Scooter,19.5,10,1
1,0,122,Bancomat,Scooter,165.4,52,16
2,1,826,Bancomat,Bike,67.2,27,11
1,0,641,Bancomat,Scooter,193.5,61,22
0,4,253,Satispay,Bike,98.5,26,14
1,0,663,Bancomat,Car,177.5,47,15
3,1,836,Bancomat,Bike,100.1,35,7
4,1,221,Bancomat,Bike,104.2,35,12
1,0,177,Cash,Car,84.7,21,13
4,1,315,Satispay,Bike,155.2,46,25
0,4,626,Credit card,Car,180.3,57,16
1,0,848,Bancomat,Car,197.9,47,13
2,1,929,Credit card,Car,154.0,43,15
4,1,114,Satispay,Scooter,131.1,46,19
3,1,887,Cash,Scooter,25.8,11,2
1,0,598,Cash,Bike,192.9,63,14
2,1,140,Credit card,Scooter,187.8,51,13
4,1,414,Cash,Scooter,74.7,26,7
0,4,744,Satispay,Scooter,114.4,40,14
2,1,505,Bancomat,Bike,54.5,16,9
4,1,994,Cash,Scooter,77.6,20,5
2,1,797,Satispay,Scooter,176.4,58,28
3,1,884,Cash,Bike,94.4,34,5
4,1,812,Cash,Car,188.4,58,11
3,1,828,Satispay,Bike,46.9,18,7
0,4,453,Bancomat,Car,20.7,10,3
3,1,869,Cash,Scooter,38.4,15,3
3,1,12,Credit card,Bike,63.4,23,5
2,1,493,Satispay,Scooter,74.3,24,11
2,1,909,Cash,Scooter,55.5,16,8
3,1,545,Bancomat,Bike,26.4,12,5
0,4,728,Bancomat,Bike,156.8,55,20
0,4,969,Satispay,Bike,179.2,51,20
4,1,512,Satispay,Scooter,126.2,35,16
2,1,165,Credit card,Car,73.4,19,13
3,1,234,Satispay,Car,24.5,12,3
0,4,441,Satispay,Scooter,11.6,8,1
0,4,399,Cash,Scooter,122.5,42,21
2,1,7,Bancomat,Bike,61.7,21,5
2,1,190,Cash,Bike,189.2,62,19
3,1,350,Credit card,Car,70.9,19,5
1,0,818,Bancomat,Bike,166.8,45,25
0,4,791,Credit card,Scooter,68.1,24,5
3,1,406,Cash,Scooter,195.2,57,26
2,1,931,Bancomat,Scooter,30.2,15,5
2,1,105,Satispay,Scooter,159.7,54,11
2,1,919,Bancomat,Scooter,51.6,17,5
0,4,446,Credit card,Car,40.1,17,4
1,0,650,Cash,Car,141.3,51,19
0,4,770,Credit card,Bike,33.0,13,2
0,4,21,Bancomat,Scooter,17.8,8,2
1,0,902,Credit card,Scooter,71.0,23,5
0,4,274,Cash,Scooter,12.7,9,1
3,1,85,Satispay,Scooter,120.7,37,7
1,0,988,Bancomat,Scooter,116.3,40,7
4,1,926,Cash,Scooter,50.5,19,5
2,1,172,Credit card,Car,156.6,52,9
2,1,930,Credit card,Scooter,31.6,15,5
2,1,794,Satispay,Scooter,158.2,37,12
3,1,463,Credit card,Scooter,32.5,14,6
4,1,507,Credit card,Bike,28.5,10,5
4,1,645,Bancomat,Scooter,66.5,24,12
1,0,979,Credit card,Car,22.7,11,2
2,1,243,Satispay,Bike,158.1,51,9
4,1,820,Cash,Bike,136.3,47,19
2,1,358,Bancomat,Scooter,36.6,12,4
0,4,475,Credit card,Car,107.0,33,9
4,1,986,Bancomat,Car,140.2,33,8
1,0,405,Credit card,Bike,93.1,34,7
2,1,861,Satispay,Bike,112.5,31,16
2,1,436,Bancomat,Scooter,150.8,49,17
4,1,126,Bancomat,Bike,158.5,41,12
2,1,251,Bancomat,Car,78.8,30,10
0,4,451,Bancomat,Bike,48.0,17,8
2,1,281,Credit card,Car,10.2,8,1
1,0,984,Cash,Scooter,194.6,59,25
3,1,733,Credit card,Bike,66.9,27,8
3,1,379,Credit card,Bike,97.3,32,8
0,4,767,Bancomat,Scooter,72.7,25,4
4,1,181,Credit card,Bike,117.4,38,8
2,1,681,Cash,Scooter,61.4,25,4
4,1,565,Cash,Scooter,132.0,46,14
2,1,574,Bancomat,Bike,102.5,30,14
3,1,480,Bancomat,Scooter,128.2,38,12
0,4,267,Credit card,Scooter,68.0,21,8
1,0,910,Bancomat,Bike,102.3,37,14
2,1,340,Bancomat,Scooter,188.4,61,31
4,1,323,Satispay,Bike,53.3,15,3
2,1,378,Cash,Bike,106.8,40,16
2,1,385,Cash,Scooter,126.4,43,10
1,0,939,Bancomat,Scooter,168.9,59,19
1,0,879,Credit card,Scooter,80.3,21,11
2,1,505,Cash,Bike,161.9,37,12
3,1,919,Satispay,Bike,186.4,66,18
3,1,946,Cash,Car,49.6,18,3
1,0,932,Cash,Car,111.6,31,7
4,1,765,Cash,Bike,58.2,24,8
3,1,311,Cash,Scooter,145.0,39,23
0,4,466,Satispay,Car,60.8,19,8
3,1,248,Satispay,Bike,16.1,9,2
2,1,674,Cash,Bike,129.7,31,13
2,1,648,Satispay,Bike,185.6,44,17
0,4,905,Cash,Scooter,51.4,21,7
3,1,817,Credit card,Scooter,86.9,24,6
0,4,720,Satispay,Bike,124.9,39,21
4,1,906,Satispay,Scooter,53.6,20,7
4,1,890,Bancomat,Car,100.3,28,16
4,1,302,Bancomat,Scooter,21.1,11,2
3,1,88,Satispay,Scooter,136.9,33,13
3,1,318,Bancomat,Bike,34.4,15,2
1,0,852,Cash,Bike,14.4,8,3
3,1,533,Credit card,Car,41.3,14,4
3,1,578,Cash,Scooter,164.9,53,17
3,1,741,Cash,Bike,116.7,35,14
0,4,664,Credit card,Scooter,128.9,40,18
1,0,627,Bancomat,Bike,114.3,36,7
4,1,582,Credit card,Scooter,185.9,63,17
0,4,190,Cash,Car,126.6,33,9
1,0,485,Bancomat,Bike,59.4,22,5
4,1,540,Satispay,Car,128.2,43,13
1,0,531,Credit card,Scooter,192.0,49,14
3,1,753,Bancomat,Car,51.5,21,8
4,1,81,Cash,Bike,143.9,38,18
1,0,716,Cash,Car,47.4,17,4
3,1,100,Cash,Scooter,149.2,35,20
1,0,716,Bancomat,Scooter,118.3,38,18
4,1,962,Cash,Scooter,84.3,25,8
1,0,882,Bancomat,Bike,41.6,15,3
4,1,418,Credit card,Car,138.2,32,23
2,1,634,Satispay,Bike,54.2,23,4
3,1,531,Cash,Bike,193.1,63,20
0,4,635,Credit card,Car,199.1,63,33
1,0,831,Cash,Bike,110.1,41,7
2,1,646,Satispay,Bike,176.3,57,30
0,4,172,Credit card,Car,71.0,23,5
2,1,448,Bancomat,Bike,26.8,12,5
0,4,117,Bancomat,Bike,136.2,40,19
4,1,558,Satispay,Car,131.6,40,14
4,1,67,Cash,Bike,104.0,27,6
3,1,5,Satispay,Car,176.2,42,30
0,4,284,Satispay,Scooter,198.2,51,25
4,1,751,Satispay,Car,66.8,25,6
1,0,40,Credit card,Scooter,53.2,15,8
0,4,653,Cash,Scooter,181.2,42,23
4,1,259,Cash,Bike,57.9,16,5
0,4,412,Cash,Bike,71.4,28,8
2,1,566,Bancomat,Bike,91.5,26,11
4,1,74,Credit card,Car,171.8,47,21
4,1,843,Satispay,Car,129.1,42,8
0,4,898,Cash,Scooter,134.0,46,8
1,0,423,Bancomat,Car,199.5,71,10
3,1,406,Bancomat,Scooter,168.7,42,14
2,1,910,Satispay,Bike,197.9,64,32
2,1,625,Bancomat,Bike,33.1,11,3
0,4,150,Satispay,Scooter,172.4,58,21
0,4,77,Satispay,Bike,44.9,19,7
1,0,31,Credit card,Scooter,184.8,64,23
4,1,863,Satispay,Bike,168.7,44,23
0,4,194,Cash,Bike,65.9,26,4
1,0,91,Satispay,Scooter,37.6,15,3
4,1,403,Cash,Scooter,12.0,8,2
4,1,754,Cash,Bike,127.6,34,12
1,0,418,Bancomat,Scooter,67.8,27,7
2,1,638,Satispay,Scooter,71.5,23,9
3,1,13,Satispay,Bike,165.8,41,14
2,1,784,Satispay,Scooter,172.8,58,29
3,1,657,Cash,Scooter,56.8,23,4
3,1,108,Cash,Scooter,89.1,33,14
4,1,611,Cash,Car,140.8,41,11
2,1,988,Bancomat,Bike,160.0,39,22
4,1,372,Satispay,Bike,15.1,10,2
0,4,150,Satispay,Bike,192.5,53,17
1,0,870,Credit card,Scooter,91.0,30,5
4,1,953,Satispay,Scooter,172.2,47,12
0,4,74,Credit card,Car,151.1,43,26
3,1,611,Bancomat,Scooter,176.4,49,18
0,4,514,Cash,Bike,160.5,42,23
3,1,498,Cash,Scooter,98.4,34,9
1,0,299,Bancomat,Bike,128.2,42,19
4,1,645,Cash,Bike,196.5,52,19
0,4,242,Credit card,Car,167.8,45,25
2,1,813,Credit card,Bike,27.0,14,2
4,1,725,Satispay,Bike,175.2,60,23
2,1,91,Bancomat,Bike,122.5,39,14
1,0,215,Satispay,Scooter,106.1,29,13
0,4,618,Satispay,Bike,148.7,52,10
2,1,916,Satispay,Bike,137.1,37,16
1,0,213,Credit card,Car,128.7,30,8
3,1,185,Bancomat,Bike,116.9,39,7
2,1,676,Credit card,Scooter,16.0,8,2
2,1,952,Credit card,Scooter,108.5,34,9
0,4,766,Satispay,Scooter,191.8,61,15
3,1,230,Credit card,Bike,18.5,10,1
4,1,505,Bancomat,Car,29.0,10,4
4,1,845,Cash,Bike,70.9,19,12
1,0,576,Satispay,Bike,34.0,14,6
4,1,267,Cash,Scooter,92.9,23,11
1,0,451,Bancomat,Bike,145.2,50,14
3,1,417,Bancomat,Scooter,191.2,55,23
1,0,355,Satispay,Car,58.7,19,3
2,1,439,Credit card,Bike,72.5,27,7
0,4,405,Bancomat,Scooter,131.5,44,14
1,0,608,Credit card,Bike,60.2,21,11
3,1,719,Bancomat,Scooter,60.9,19,6
0,4,436,Credit card,Car,141.1,44,20
3,1,358,Credit card,Scooter,158.5,37,22
0,4,959,Satispay,Scooter,186.9,65,22
1,0,365,Credit card,Bike,35.1,15,5
4,1,338,Cash,Car,136.5,35,7
2,1,65,Credit card,Bike,139.3,51,9
4,1,783,Bancomat,Bike,177.5,58,21
1,0,163,Cash,Bike,32.2,15,6
2,1,501,Bancomat,Car,144.1,46,18
4,1,963,Bancomat,Bike,43.3,18,6
0,4,570,Credit card,Scooter,93.5,33,10
4,1,634,Cash,Scooter,13.4,8,2
0,4,248,Bancomat,Bike,153.9,47,17
1,0,244,Credit card,Scooter,11.3,7,2
4,1,488,Bancomat,Bike,173.6,62,11
0,4,114,Cash,Scooter,28.9,10,2
4,1,708,Bancomat,Car,46.7,15,8
3,1,504,Bancomat,Bike,178.5,63,16
0,4,978,Bancomat,Scooter,139.3,43,22
3,1,538,Bancomat,Scooter,193.2,53,17
0,4,231,Cash,Scooter,136.0,48,22
2,1,416,Bancomat,Scooter,26.7,10,4
2,1,923,Credit card,Scooter,46.0,19,7
0,4,743,Cash,Bike,145.1,46,8
0,4,566,Cash,Scooter,157.6,39,25
3,1,428,Satispay,Scooter,38.0,12,2
1,0,423,Satispay,Bike,25.9,12,4
3,1,840,Satispay,Bike,51.7,21,3
2,1,97,Bancomat,Car,92.9,28,7
1,0,862,Satispay,Scooter,106.3,27,8
4,1,584,Cash,Bike,92.9,34,5
